"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Sep 02 21:34:40 GMT 2021","Thu Sep 02 21:35:01 GMT 2021","20605","","","","","","tracker",""
"passed","Thu Sep 02 21:34:29 GMT 2021","Thu Sep 02 21:34:37 GMT 2021","7977","","","","","","turn on light",""
"passed","Thu Sep 02 21:34:23 GMT 2021","Thu Sep 02 21:34:27 GMT 2021","3966","","","","","","read sensor",""
"passed","Thu Sep 02 21:34:28 GMT 2021","Thu Sep 02 21:34:29 GMT 2021","1015","","","","","","turn off switch",""
"passed","Thu Sep 02 21:34:27 GMT 2021","Thu Sep 02 21:34:27 GMT 2021","340","","","","","","toggle off switch",""
"passed","Thu Sep 02 21:34:27 GMT 2021","Thu Sep 02 21:34:27 GMT 2021","344","","","","","","turn on switch",""
"passed","Thu Sep 02 21:35:01 GMT 2021","Thu Sep 02 21:35:01 GMT 2021","344","","","","","","set climate temperature",""
"passed","Thu Sep 02 21:34:38 GMT 2021","Thu Sep 02 21:34:39 GMT 2021","556","","","","","","turn off light",""
"passed","Thu Sep 02 21:34:37 GMT 2021","Thu Sep 02 21:34:38 GMT 2021","659","","","","","","increase light brightness",""
"passed","Thu Sep 02 21:34:37 GMT 2021","Thu Sep 02 21:34:37 GMT 2021","381","","","","","","set light brightness",""
"passed","Thu Sep 02 21:35:01 GMT 2021","Thu Sep 02 21:35:01 GMT 2021","331","","","","","","add item",""
"passed","Thu Sep 02 21:34:38 GMT 2021","Thu Sep 02 21:34:38 GMT 2021","739","","","","","","decrease light brightness",""
"passed","Thu Sep 02 21:34:39 GMT 2021","Thu Sep 02 21:34:40 GMT 2021","1024","","","","","","triger automation",""
"passed","Thu Sep 02 21:34:27 GMT 2021","Thu Sep 02 21:34:28 GMT 2021","337","","","","","","toggle on switch",""
